"Number of students passing a BTEC diploma by institution, subject and grade achieved",,,,,,,,,,,,,
,,,,,,,Grade achieved,,,,,,
Local Authority,URN,School or college name,Institution Type,Qualification,Subject,Number passed ,Double Distinction Star,Distinction star Distinction,Double Distinction,Distinction Merit,Double Merit,Merit Pass,Double pass
Sandwell,104012,Perryfields High School Specialist Maths and Computing College,Community School,Pearson BTEC Level 3 Diploma,Dance: General,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,104018,Holly Lodge Foundation High School College of Science,Foundation School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Sandwell,104018,Holly Lodge Foundation High School College of Science,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,10,0,3,1,1,2,0,3
Sandwell,104020,Stuart Bathurst Catholic High School College of Performing Arts,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Solihull,104118,Smith's Wood Sports College,Community School,Pearson BTEC Level 3 Diploma,Health Studies,7,0,3,3,0,1,0,0
Solihull,104118,Smith's Wood Sports College,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,104248,Brownhills School,Foundation School,Pearson BTEC Level 3 Diploma,Acting Skills,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,104248,Brownhills School,Foundation School,Pearson BTEC Level 3 Diploma,Public Services,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,104248,Brownhills School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,8,1,1,1,2,3,0,0
Walsall,104251,Pool Hayes Arts and Community School,Foundation School,Pearson BTEC Level 3 Diploma,Business Studies,6,3,0,0,1,0,2,0
Walsall,104251,Pool Hayes Arts and Community School,Foundation School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,104251,Pool Hayes Arts and Community School,Foundation School,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Walsall,104251,Pool Hayes Arts and Community School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,6,4,1,0,0,1,0,0
Walsall,104259,"St Thomas More Catholic School, Willenhall",Voluntary Aided School,Pearson BTEC Level 3 Diploma,Public Services,8,5,0,1,0,1,0,1
Wolverhampton,104386,Highfields School,Community School,Pearson BTEC Level 3 Diploma,Health Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104386,Highfields School,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104387,"Deansfield Community School, Specialists In Media Arts",Community School,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104387,"Deansfield Community School, Specialists In Media Arts",Community School,Pearson BTEC Level 3 Diploma,Tourism,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104389,"Smestow School, A Specialist Sports College",Community School,Pearson BTEC Level 3 Diploma,Health Studies,6,2,2,2,0,0,0,0
Wolverhampton,104389,"Smestow School, A Specialist Sports College",Community School,Pearson BTEC Level 3 Diploma,Sports Studies,14,2,0,7,3,1,0,1
Wolverhampton,104390,Coppice Performing Arts School,Community School,Pearson BTEC Level 3 Diploma,Health Studies,6,3,0,1,1,1,0,0
Wolverhampton,104390,Coppice Performing Arts School,Community School,Pearson BTEC Level 3 Diploma,Tourism,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104392,"Wednesfield High School, A Specialist Engineering College",Community School,Pearson BTEC Level 3 Diploma,Health Studies,7,5,1,1,0,0,0,0
Wolverhampton,104392,"Wednesfield High School, A Specialist Engineering College",Community School,Pearson BTEC Level 3 Diploma,Tourism,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104395,Colton Hills Community School,Community School,Pearson BTEC Level 3 Diploma,Business Studies,20,11,7,2,0,0,0,0
Wolverhampton,104395,Colton Hills Community School,Community School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,18,17,1,0,0,0,0,0
Wolverhampton,104395,Colton Hills Community School,Community School,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104397,Moreton Community School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104397,Moreton Community School,Community School,Pearson BTEC Level 3 Diploma,Public Services,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104397,Moreton Community School,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,12,3,1,5,1,2,0,0
Wolverhampton,104401,Our Lady and St Chad Catholic Sports College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wolverhampton,104401,Our Lady and St Chad Catholic Sports College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports Studies,7,1,1,0,1,3,0,1
Liverpool,104688,Holly Lodge Girls' College,Community School,Pearson BTEC Level 3 Diploma,Art & Design,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,104688,Holly Lodge Girls' College,Community School,Pearson BTEC Level 3 Diploma,Health Studies,8,2,3,2,0,1,0,0
Liverpool,104693,Alsop High School Technology & Applied Learning Specialist College,Community School,Pearson BTEC Level 3 Diploma,Health Studies,14,4,6,1,2,0,0,1
Liverpool,104693,Alsop High School Technology & Applied Learning Specialist College,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,19,1,0,5,7,2,2,2
Liverpool,104706,Notre Dame Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,104706,Notre Dame Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Dance: General,12,4,2,1,2,2,0,1
Liverpool,104713,"Broughton Hall High School, A Technology College",Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,104714,Cardinal Heenan Catholic High School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,104717,Archbishop Beck Catholic Sports College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Liverpool,104717,Archbishop Beck Catholic Sports College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,7,1,0,5,1,0,0,0
Liverpool,104717,Archbishop Beck Catholic Sports College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports Studies,8,0,4,2,1,1,0,0
St. Helens,104829,Cowley International College,Community School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,14,3,2,4,4,1,0,0
St. Helens,104829,Cowley International College,Community School,Pearson BTEC Level 3 Diploma,Dance: General,8,2,1,2,1,2,0,0
St. Helens,104829,Cowley International College,Community School,Pearson BTEC Level 3 Diploma,Health Studies,9,9,0,0,0,0,0,0
St. Helens,104829,Cowley International College,Community School,Pearson BTEC Level 3 Diploma,Public Services,9,2,1,1,3,2,0,0
St. Helens,104829,Cowley International College,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,12,3,3,2,3,1,0,0
St. Helens,104830,Rainhill High School,Foundation School,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
St. Helens,104830,Rainhill High School,Foundation School,Pearson BTEC Level 3 Diploma,Dance: General,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
St. Helens,104830,Rainhill High School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,12,0,0,3,3,0,1,5
Sefton,104960,Maricourt Catholic High School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Business Studies,12,4,5,2,1,0,0,0
Sefton,104960,Maricourt Catholic High School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,7,5,2,0,0,0,0,0
Sefton,104964,Christ The King Catholic High School and Sixth Form Centre,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Business Studies,6,1,1,0,1,1,0,2
Sefton,104964,Christ The King Catholic High School and Sixth Form Centre,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Tourism,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105101,Pensby High School for Girls,Community School,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105103,The Mosslands School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,10,2,0,1,1,4,2,0
Wirral,105103,The Mosslands School,Community School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,6,2,1,1,1,1,0,0
Wirral,105106,Bebington High Sports College,Foundation School,Pearson BTEC Level 3 Diploma,Applied Sciences,9,0,2,3,0,1,0,3
Wirral,105106,Bebington High Sports College,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105107,South Wirral High School,Foundation School,Pearson BTEC Level 3 Diploma,Business Studies,9,4,0,3,0,2,0,0
Wirral,105107,South Wirral High School,Foundation School,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105107,South Wirral High School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105108,Wallasey School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,14,1,3,1,2,0,3,4
Wirral,105108,Wallasey School,Community School,Pearson BTEC Level 3 Diploma,Speech & Drama,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105108,Wallasey School,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,8,6,0,1,1,0,0,0
Wirral,105110,St Mary's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105110,St Mary's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,11,1,0,0,3,2,2,3
Wirral,105110,St Mary's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Dance: General,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105110,St Mary's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105110,St Mary's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Speech & Drama,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wirral,105110,St Mary's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports Studies,10,2,1,2,3,1,1,0
Bolton,105253,Turton School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,11,2,1,0,1,3,4,0
Bolton,105253,Turton School,Community School,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bolton,105261,Rivington and Blackrod High School,Voluntary Controlled School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,8,4,0,1,3,0,0,0
Bolton,105261,Rivington and Blackrod High School,Voluntary Controlled School,Pearson BTEC Level 3 Diploma,Speech & Drama,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bolton,105261,Rivington and Blackrod High School,Voluntary Controlled School,Pearson BTEC Level 3 Diploma,Tourism,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bury,105366,St Monica's RC High School and Sixth Form Centre,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports / Movement Science,9,3,1,1,2,1,1,0
Manchester,105556,Parrs Wood High School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,7,1,0,2,1,1,2,0
Manchester,105556,Parrs Wood High School,Community School,Pearson BTEC Level 3 Diploma,Business Studies,20,5,8,2,3,0,1,1
Manchester,105556,Parrs Wood High School,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,105558,Whalley Range 11-18 High School,Foundation School,Pearson BTEC Level 3 Diploma,Business Studies,13,1,4,4,4,0,0,0
Manchester,105558,Whalley Range 11-18 High School,Foundation School,Pearson BTEC Level 3 Diploma,Health Studies,33,1,2,2,5,12,3,8
Manchester,105571,Newall Green High School,Foundation School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,105601,Abbey College Manchester,Independent School,Pearson BTEC Level 3 Diploma,Applied Sciences,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Manchester,105601,Abbey College Manchester,Independent School,Pearson BTEC Level 3 Diploma,Business Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rochdale,105844,Cardinal Langley Roman Catholic High School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Salford,105976,Irlam and Cadishead College,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Trafford,106376,Blessed Thomas Holford Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Art & Design,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Trafford,106376,Blessed Thomas Holford Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Multimedia,9,1,1,4,2,1,0,0
Wigan,106534,The Deanery Church of England High School and Sixth Form College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Applied Sciences,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Wigan,106534,The Deanery Church of England High School and Sixth Form College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,6,6,0,0,0,0,0,0
Wigan,106534,The Deanery Church of England High School and Sixth Form College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Speech & Drama,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,106788,Mexborough School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,106802,Balby Carr Community Sports and Science College,Foundation School,Pearson BTEC Level 3 Diploma,Applied Sciences,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,106802,Balby Carr Community Sports and Science College,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Doncaster,106802,Balby Carr Community Sports and Science College,Foundation School,Pearson BTEC Level 3 Diploma,Tourism,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rotherham,106954,Wath Comprehensive School : A Language College,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,17,5,3,4,3,2,0,0
Rotherham,106955,Wickersley School and Sports College,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,11,0,5,3,3,0,0,0
Rotherham,106955,Wickersley School and Sports College,Community School,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rotherham,106955,Wickersley School and Sports College,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,15,6,1,2,4,1,0,1
Rotherham,106958,Dinnington Comprehensive Specialising in Science and Engineering,Community School,Pearson BTEC Level 3 Diploma,Health Studies,6,4,1,1,0,0,0,0
Rotherham,106958,Dinnington Comprehensive Specialising in Science and Engineering,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,7,3,1,2,1,0,0,0
Rotherham,106959,Swinton Community School,Community School,Pearson BTEC Level 3 Diploma,Health Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Rotherham,106959,Swinton Community School,Community School,Pearson BTEC Level 3 Diploma,Music Technology (Electronic),6,1,1,0,4,0,0,0
Rotherham,106959,Swinton Community School,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107350,Buttershaw Business and Enterprise College,Foundation School,Pearson BTEC Level 3 Diploma,Applied Sciences,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107350,Buttershaw Business and Enterprise College,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107361,Belle Vue Boys' School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,10,4,4,2,0,0,0,0
Bradford,107361,Belle Vue Boys' School,Community School,Pearson BTEC Level 3 Diploma,Art & Design,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107366,Tong High School,Foundation School,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107366,Tong High School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107391,Queensbury School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107395,Titus Salt School,Community School,Pearson BTEC Level 3 Diploma,Acting Skills,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107395,Titus Salt School,Community School,Pearson BTEC Level 3 Diploma,Business Studies,9,1,3,4,1,0,0,0
Bradford,107395,Titus Salt School,Community School,Pearson BTEC Level 3 Diploma,Health Studies,10,5,2,2,0,1,0,0
Bradford,107395,Titus Salt School,Community School,Pearson BTEC Level 3 Diploma,Sports Studies,9,4,2,0,3,0,0,0
Bradford,107413,Carlton Bolling College,Community School,Pearson BTEC Level 3 Diploma,Business Studies,12,4,2,4,0,0,2,0
Bradford,107413,Carlton Bolling College,Community School,Pearson BTEC Level 3 Diploma,Health Studies,22,14,5,0,1,2,0,0
Bradford,107423,St Bede's Catholic Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Applied Sciences,3,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107423,St Bede's Catholic Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Business Studies,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107423,St Bede's Catholic Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Computer Appreciation / Introduction,6,1,0,1,0,4,0,0
Bradford,107423,St Bede's Catholic Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107423,St Bede's Catholic Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Public Services,5,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107423,St Bede's Catholic Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107429,St Joseph's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Applied Sciences,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107429,St Joseph's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Health Studies,9,8,0,1,0,0,0,0
Bradford,107429,St Joseph's Catholic College,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Public Services,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107439,Bingley Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Applied Sciences,6,0,2,3,1,0,0,0
Bradford,107439,Bingley Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Business Studies,2,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107439,Bingley Grammar School,Voluntary Aided School,Pearson BTEC Level 3 Diploma,Sports / Movement Science,8,2,3,1,2,0,0,0
Bradford,107440,Hanson School,Foundation School,Pearson BTEC Level 3 Diploma,Applied Sciences,24,1,4,3,6,6,2,2
Bradford,107440,Hanson School,Foundation School,Pearson BTEC Level 3 Diploma,Art & Design,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107440,Hanson School,Foundation School,Pearson BTEC Level 3 Diploma,Business Studies,4,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Bradford,107440,Hanson School,Foundation School,Pearson BTEC Level 3 Diploma,Speech & Drama,13,8,2,1,1,1,0,0
Bradford,107440,Hanson School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,13,9,2,1,1,0,0,0
Bradford,107441,Oakbank School,Foundation School,Pearson BTEC Level 3 Diploma,Applied Sciences,7,3,0,2,1,0,1,0
Bradford,107441,Oakbank School,Foundation School,Pearson BTEC Level 3 Diploma,Sports Studies,9,5,1,1,1,0,0,1
Bradford,107443,Laisterdyke Business and Enterprise College,Foundation School,Pearson BTEC Level 3 Diploma,Business Studies,16,12,2,2,0,0,0,0
Bradford,107443,Laisterdyke Business and Enterprise College,Foundation School,Pearson BTEC Level 3 Diploma,Health Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Calderdale,107562,"Calder High School, A Specialist Technology College",Foundation School,Pearson BTEC Level 3 Diploma,Business Studies,1,Supp,Supp,Supp,Supp,Supp,Supp,Supp
Calderdale,107563,Sowerby Bridge High School,Community School,Pearson BTEC Level 3 Diploma,Applied Sciences,10,0,2,3,2,3,0,0
